LIMIT_BAL_clean,SEX,EDUCATION,MARRIAGE,AGE,PAY_SEPT,PAY_AUG,PAY_JUL,PAY_JUN,PAY_MAY,PAY_APR,BILL_AMT_SEPT_clean,BILL_AMT_AUG_clean,BILL_AMT_JUL_clean,BILL_AMT_JUN_clean,BILL_AMT_MAY_clean,BILL_AMT_APR_clean,PAY_AMT_SEPT_clean,PAY_AMT_AUG_clean,PAY_AMT_JUL_clean,PAY_AMT_JUN_clean,PAY_AMT_MAY_clean,PAY_AMT_APR_clean
220000,0,1,2,30,1,2,-1,-1,0,-1,29007.0,23428.0,339.0,207.0,207.0,12890.0,0.0,339.0,500,0.0,12999.0,0.0
50000,1,2,1,29,0,0,0,0,0,-1,48166.38843435957,45308.4819527786,23230.97802370504,13908.191294466393,6304.027740876551,2553.367287212436,2569.2796245681457,2917.3024403589243,1000,1196.0110337440644,2553.367287212436,2417.461220205397
150000,0,1,1,32,2,2,2,2,2,2,105504.01224062774,106824.26057104253,108616.89791495162,105466.26856750432,111588.06050200846,113659.5751750128,4543.344922929625,4971.731572002418,84,7905.771906674729,4011.307371199033,4658.539638936881
50000,1,2,1,35,1,2,0,0,2,0,45442.0,44411.0,45596.0,48089.0,46790.0,46982.0,0.0,1900.0,3300,0.0,1558.0,1833.0
80000,1,1,2,25,-1,-1,-1,-1,-1,-1,390.0,390.0,390.0,340.4262614845231,439.5737385154769,340.4262614845231,390.0,390.0,340,439.5737385154769,340.4262614845231,340.4262614845231
80000,1,2,1,28,0,0,0,-1,-1,-1,66645.30869349663,5966.391524494266,5006.489470102697,4287.291665312346,1751.9638360808042,1777.1384095636045,3696.017952989872,2800.735479122006,2137,68.53078336984518,59.20686726510434,24.24218187232619
390000,0,2,1,41,0,0,0,0,0,0,216622.0,214504.0,212726.0,210556.0,208317.0,205339.0,7244.0,7500.0,7228,7103.0,7214.0,7000.0
130000,0,1,1,33,-1,2,0,0,0,-1,10653.0,7439.0,15206.0,12446.0,7047.0,5472.0,13.0,12454.0,30,21.0,5488.0,1725.0
350000,0,2,2,33,0,0,0,0,0,0,293303.0,337495.28,177483.0,182381.0,194678.0,215024.0,50070.0,10000.0,8000,15036.0,30050.0,8110.0
270000,0,1,1,32,1,1,1,0,0,0,10689.482686305337,14927.635388490206,14059.118731862123,15191.684854624064,16297.661501396296,16646.850632426296,4725.040497180149,127.25756447459388,1871,1877.073870667496,966.3880632973844,940.3994524448464
90000,1,1,2,52,0,0,0,0,0,0,91656.0,87106.0,48730.0,27535.0,27751.0,29923.0,5110.0,2000.0,3000,1000.0,3000.0,3000.0
40000,0,1,1,23,1,1,1,1,1,1,31203.935499383588,32728.986661520958,37580.49727905711,36682.689019230565,36060.92556125648,35802.420170554586,2338.0230239934085,5452.45138131525,4071,2669.011511996704,3083.376577275254,3136.616116795386
146014,0,2,1,33,0,0,0,0,0,0,92666.69788336744,97503.26773978164,98517.1889088096,98179.65316997694,98828.43088388836,100371.47872726429,7767.9453218560975,4364.6807683182815,3530,3650.354701868576,5353.757247113066,2063.6888994331885
180000,0,2,1,29,-1,-1,-2,-2,-1,-1,3639.2255693429297,0.0,0.0,0.0,111.94466360860986,0.0,0.0,0.0,0,111.94466360860986,0.0,537.6742955911815
20000,0,3,2,50,0,0,0,0,0,0,16350.0,17382.0,18488.0,19179.0,19720.0,19822.0,1300.0,1400.0,1000,1000.0,626.0,300.0
50000,1,2,1,38,0,0,0,0,0,0,22178.0,21976.0,21697.0,20683.0,19283.0,19965.0,1700.0,1650.0,850,700.0,1000.0,1000.0
20000,1,2,1,45,1,2,2,1,1,1,9942.311834567088,12568.520818822337,12082.812481343002,12014.335787765009,13138.91632669471,12915.334593717169,3000.0,0.0,429,1327.538901285032,171.77183873820047,318.75186569975347
50000,0,2,1,29,0,0,2,2,2,0,40117.0,45598.0,44570.0,47133.0,46249.0,47179.0,6138.0,0.0,3618,0.0,1850.0,1862.0
40000,1,2,1,29,1,2,1,0,0,0,33715.04225598098,33866.42601814169,33740.11832096583,34563.05903546424,35377.5865950885,36345.3326735989,987.947088896702,603.254650506188,1383,1376.5066138879122,1549.2491406908798,2493.9735444483517
60000,1,2,2,49,0,0,1,1,1,1,25207.684481848657,26778.040381551247,27839.444069063087,27381.952752364297,28601.701976451724,28021.38551534426,2505.2887313780366,1840.8264901473733,305,1878.650691599929,326.94238923729483,1296.2579073886382
140000,0,2,1,34,0,0,2,0,0,0,121374.0,125965.0,102527.0,103337.0,105942.0,101830.0,8200.0,3000.0,4000,4500.0,4000.0,4200.0
300000,1,1,2,34,1,-1,-1,-1,-1,0,2915.0,1813.0,3397.0,4024.0,5363.0,3572.0,1813.0,3555.0,4024,5363.0,0.0,500.0
20000,1,2,2,24,1,0,0,0,3,2,7338.347733167515,7825.216689340713,8943.051994743935,11805.491884979983,11338.597502356512,11021.612590553155,761.316147484935,1331.580081626565,3099,0.0,0.0,545.7342193703437
90000,0,3,1,49,0,0,0,0,0,0,104494.0,99941.0,95197.0,90508.0,85640.0,79775.0,3592.0,3382.0,3319,3172.0,4000.0,2360.0
210000,0,1,1,44,0,0,0,0,0,0,89519.0,50144.0,52148.0,50723.0,43200.0,17556.0,20033.0,10000.0,5012,1251.0,2007.0,10125.0
140000,0,1,1,34,-1,-1,-2,-2,-2,-1,2574.0,0.0,0.0,0.0,0.0,840.0,0.0,0.0,0,0.0,840.0,1380.0
50000,0,1,2,25,0,0,0,0,0,0,23794.0,22588.0,20376.0,10203.0,9868.0,9700.0,1398.0,1136.0,483,340.0,368.0,300.0
190000,0,2,1,39,0,0,0,0,-1,0,180201.0,181443.0,155045.0,95145.0,86025.0,87836.0,7000.0,7000.0,3100,67054.43999999961,3200.0,4300.0
230000,0,1,2,33,-2,-2,-2,-2,-2,-2,4533.0,0.0,510.0,0.0,162.0,0.0,0.0,510.0,0,162.0,0.0,0.0
400000,0,1,1,31,-1,-1,-1,-1,-1,-1,325.0,5581.0,2833.0,1162.0,325.0,325.0,5581.0,2833.0,1162,325.0,325.0,325.0
330000,0,1,2,33,1,-2,-2,-1,2,2,-200.0,-200.0,-200.0,150.0,150.0,350.0,0.0,0.0,350,0.0,200.0,0.0
50000,1,2,2,46,0,0,0,0,0,0,49183.59407005282,49134.46984959684,49638.55348471188,49193.59899891917,18334.6217171196,18022.94293407937,908.373199669826,2079.160107812608,1450,881.9072776047801,848.8563727670838,624.8093954611807
160000,1,1,1,23,0,0,0,0,0,-1,85969.73274650515,80567.60731307813,76650.72246327042,45159.72012056604,250.01001883764687,169.73157242188873,4080.521631674388,3239.445904715942,1280,939.4190362011892,169.73157242188873,2050.5408884482235
260871,1,2,1,51,0,1,1,1,1,1,114321.60940918962,118228.70458743651,133382.0712803364,133585.65018353311,148088.9961269764,148419.86633581214,3932.553439374688,17687.547544444773,305,14607.663783989252,435.9291289008325,14694.84960976942
150000,1,2,2,31,-1,-1,2,0,-1,-1,8839.0,18814.0,14776.0,15582.0,7722.0,10156.0,11394.0,0.0,13000,7722.0,11000.0,21191.0
150000,0,1,2,31,-2,-2,-2,-2,-2,-2,5596.0,2569.0,0.0,0.0,0.0,302.0,2573.0,0.0,0,0.0,302.0,176.0
20000,0,2,1,29,2,2,2,0,0,0,18985.0,20271.0,19658.0,20086.0,19630.0,19627.0,3100.0,0.0,1600,400.0,393.0,270.0
60000,1,3,1,44,0,0,0,0,0,0,61077.48605467388,59289.57047386519,53712.30610288884,37746.70917142088,37905.14878955159,36266.38438440001,1931.2990113825576,2066.6517558659643,1778,1478.844323223431,1325.0228434991675,1322.7480395446978
120000,1,2,1,43,-1,0,-1,-1,-2,-2,5040.729802954104,380.9008211534709,175.10688637460427,0.0,0.0,0.0,175.10688637460427,0.0,0,0.0,0.0,0.0
360000,0,2,1,46,-1,-1,-1,-1,-1,-1,6402.0,13301.0,3762.0,7483.0,6399.0,9145.0,13389.0,3785.0,7527,6418.0,9187.0,15762.0
170000,0,1,1,28,0,0,0,0,-1,-1,20302.0,14653.0,7234.0,9908.0,3205.0,60.0,3000.0,1000.0,5000,3205.0,60.0,0.0
200000,1,1,2,34,0,0,0,2,2,2,156449.0,162377.0,174501.0,155355.0,129942.0,118202.0,10000.0,15000.0,0,10000.0,0.0,11000.0
50000,0,2,2,26,0,0,0,-1,0,0,48801.0,50140.0,48776.0,19251.0,19650.0,14974.0,2144.0,1000.0,19251,622.0,558.0,290.0
20000,0,2,2,23,1,2,0,0,0,0,17538.0,16975.0,17651.0,17603.0,17962.0,0.0,0.0,1400.0,352,1139.0,0.0,1500.0
260000,0,1,2,42,1,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
50000,1,2,2,31,1,2,0,0,0,-1,51086.0,49804.0,28662.0,29476.0,4011.0,1000.0,0.0,2000.0,1500,1000.0,1000.0,0.0
50000,1,2,2,28,2,2,3,3,3,3,1050.0,1050.0,1050.0,1050.0,1050.0,1050.0,0.0,0.0,0,0.0,0.0,0.0
57825,1,2,1,29,0,0,-1,-2,-2,-2,19378.50273983452,109.557558262025,0.0,0.0,0.0,0.0,109.557558262025,0.0,0,0.0,0.0,0.0
280000,1,2,1,41,-1,-1,-1,-1,-1,-1,3520.0,3110.0,3188.0,4176.0,10276.0,9898.0,3110.0,3188.0,4189,10276.0,9898.0,1691.0
30000,1,3,1,47,2,2,2,2,2,2,19150.0,19149.0,23888.0,24337.0,23725.0,0.0,600.0,5229.0,1000,0.0,0.0,0.0
180000,0,2,1,37,0,0,0,0,0,0,88275.0,78089.0,75159.0,76602.0,76896.0,78588.0,2800.0,3333.0,3310,2900.0,3040.0,3500.0
280000,1,2,2,30,0,0,0,0,0,0,29161.0,14908.0,237367.0,233819.0,198890.0,189064.0,1282.0,76651.01999999999,6935,5931.0,19157.0,5905.0
300000,1,4,1,46,0,0,0,0,0,-1,289299.0,297003.0,300153.0,9250.0,6088.0,2497.0,15000.0,13274.0,1010,185.0,2497.0,2497.0
30000,1,2,1,45,0,1,1,1,1,2,14719.353716811576,15764.754191192362,17193.05150137706,18221.555139953933,18482.1436902383,18044.661279588305,1596.2891488461703,1981.445744230852,1600,844.5302138459559,0.0,1596.2891488461703
250000,1,1,1,34,0,0,0,0,0,0,6035.0,11782.0,7241.0,7277.0,4972.0,2609.0,1131.0,4000.0,3000,99.0,1000.0,6000.0
390000,0,1,1,52,0,-2,-2,-2,-1,-1,102.4996994844784,0.0,0.0,0.0,314.3040577553093,4981.413298209714,0.0,0.0,0,314.3040577553093,4981.413298209714,2580.3582959115847
50000,1,2,2,26,0,0,0,0,0,0,50159.04811265832,50362.98054972356,50747.7153129505,7746.666957276654,7497.642465032513,45909.36238014836,1938.318086605348,2111.4912411977816,961,752.0439425205808,40635.35780498474,1800.5922846935648
500000,1,1,2,54,-2,-2,-2,-2,-2,-2,2634.0,1108.0,1318.0,36032.0,0.0,11270.0,1119.0,1318.0,36032,0.0,11270.0,28051.0
71167,1,2,1,38,0,0,0,0,0,0,116189.91935653667,55302.66911040798,40152.15383480447,31602.518846960906,30883.423181459915,30267.295985345565,3534.38461160149,2175.087260616136,1324,1180.5069516514036,1500.2334496808214,1558.5958698862
230000,0,1,1,64,0,-2,-2,-2,-2,-2,33.43262846233864,33.43262846233864,33.43262846233864,33.43262846233864,33.43262846233864,33.43262846233864,33.43262846233864,33.43262846233864,33,33.43262846233864,33.43262846233864,164.39208603989192
30000,0,2,1,30,1,3,2,2,2,2,28720.0,27977.0,27248.0,29281.0,28511.0,30952.0,0.0,0.0,2800,0.0,2900.0,0.0
160000,1,4,1,44,0,0,0,0,0,0,151394.0,153702.0,156778.0,148292.0,115841.0,116972.0,5500.0,7054.0,6511,4500.0,4500.0,4500.0
120000,0,1,2,26,-2,-2,-1,0,0,0,10415.0,7172.0,110688.0,100552.0,89147.0,88388.0,5771.0,76651.01999999999,5073,3508.0,3707.0,3016.0
110000,0,1,2,33,-2,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,766.0
270000,1,1,1,58,-1,-1,-1,0,-1,1,804.6788533277236,804.6788533277236,832.8678853327724,804.6788533277236,1859.8133473738465,944.0011896894476,804.6788533277236,832.8678853327724,776,1859.8133473738465,28.18903200504878,804.6788533277236
50000,1,2,2,26,1,2,2,2,0,0,44211.30919674716,43607.12839205076,46426.51329880184,46199.85588928392,48199.681098157045,50285.61560640944,411.6999951881093,3647.13000529308,823,3047.1740085651654,2891.2745072900143,1058.9400086614032
500000,0,2,1,32,2,0,0,0,0,0,350110.6799999999,337495.28,325030.38999999897,304997.27,285868.33,155083.0,21094.0,22863.0,70000,14000.0,4300.0,82619.04999999935
210000,0,2,1,32,-1,0,0,0,2,0,164015.0,155235.0,151267.0,149478.0,145041.0,107495.0,9320.0,4894.0,3301,3.0,4994.0,82619.04999999935
400000,0,2,2,30,0,0,0,0,0,0,350110.6799999999,337495.28,325030.38999999897,304997.27,285868.33,252669.0,16718.0,16289.0,14100,12958.0,7807.0,6667.0
80000,1,4,2,27,-2,-2,-2,-2,-2,-2,46089.0,4840.0,0.0,0.0,0.0,0.0,4840.0,0.0,0,0.0,0.0,0.0
416383,1,2,2,27,-1,-1,0,0,0,0,2255.417366373103,-2203.6644321479434,117246.87351184848,120435.16323904428,122840.03932277838,131603.91235284353,2868.112487048193,76651.01999999999,5054,5025.831510319382,10953.710951397325,5093.081226793035
286101,0,1,1,36,2,1,0,0,0,0,118621.94516437034,119228.25714046833,122028.55786078548,124287.61020148628,126342.24032280056,129083.26143949018,3915.229625848708,5164.09027505818,4717,4542.995340159545,4685.771161791944,4690.652386463136
50000,0,3,1,35,0,0,0,0,0,0,48829.0,49789.0,19726.0,20074.0,20121.0,17021.0,2046.0,3000.0,1500,1000.0,1600.0,1500.0
140000,0,2,2,32,-1,-1,-1,-2,-1,-1,3003.0,3134.0,0.0,0.0,1186.0,0.0,3134.0,0.0,0,1186.0,0.0,1047.0
57314,1,1,2,32,0,0,1,0,0,0,8076.43550126397,11400.24950710729,11452.67874174294,11550.42840299538,11252.425482479008,19797.71063281252,3558.752987813511,431.0647701864505,1621,626.5363207213359,8925.695276793893,10052.087958359542
120000,0,1,2,28,0,0,-2,-2,-1,0,2750.0,-650.0,-975.0,-1625.0,2561.0,4187.0,0.0,0.0,0,4186.0,2000.0,1000.0
10000,0,2,1,44,0,0,0,-2,-2,-2,4125.0,5275.0,0.0,0.0,0.0,0.0,1275.0,0.0,0,0.0,0.0,0.0
200000,0,3,1,31,0,0,0,0,0,0,132338.55829438276,133466.4197373699,137689.89827541227,140301.77687745716,141628.4791620538,150874.56006583414,4811.391307328497,6411.166852193709,6381,5098.126442588098,11556.607275510403,12.865289888728093
120000,0,3,1,47,-2,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
210000,0,1,2,27,0,0,0,0,0,0,135066.0,121769.0,97575.0,93763.0,95790.0,92855.0,5600.0,4000.0,3220,3400.0,3252.0,3400.0
219563,1,1,1,31,0,0,1,1,1,1,120085.80934615668,129902.02145294592,126562.7803361161,151348.16863524044,147530.17536560568,157140.69482891695,11842.282315915474,141.09397804736147,27042,111.53829569744973,11989.077722708827,0.0
20000,0,2,1,43,0,1,2,-1,0,-1,4201.939393289448,2817.136930639529,-130.725584794474,1633.7243500742402,317.361898073886,376.2173857883784,227.2268829483567,0.0,1951,0.0,376.2173857883784,1557.5022791395213
500000,0,1,1,46,-2,-2,-1,0,0,-1,28412.0,72222.0,248807.0,179086.0,160121.0,52190.0,66522.17999999854,76651.01999999999,3582,3202.0,52190.0,53710.0
300000,0,2,1,33,-2,-2,-2,-2,-2,-2,11613.0,12893.0,10841.0,11900.0,0.0,0.0,1513.0,1000.0,1059,0.0,0.0,51167.0
360000,0,3,1,70,-1,-1,2,2,-2,-2,1960.0,732.0,735.0,-10.0,-10.0,-10.0,800.0,3.0,0,0.0,0.0,0.0
40000,1,1,1,57,0,0,0,0,0,2,87313.0,88918.0,92387.0,94078.0,101340.0,20650.0,2729.0,3692.0,2846,7540.0,0.0,0.0
500000,0,1,2,28,0,0,0,0,0,0,229258.0,134264.0,134908.0,141358.0,121262.0,131147.0,10042.0,8048.0,20141,10000.0,12000.0,15000.0
50000,1,1,2,25,1,1,1,0,0,0,9192.761054849576,9913.461505910704,6724.695416003728,6142.073766520687,3684.378249231683,183.23610087844276,1599.229758847919,708.2876196496583,575,2342.603074307476,183.23610087844276,183.23610087844276
50000,1,2,1,56,0,0,0,0,0,0,46794.0,46836.0,48062.0,49242.0,18713.0,19456.0,1756.0,1982.0,2162,633.0,1007.0,627.0
110000,0,1,2,24,0,0,2,0,0,0,111863.0,111569.0,110768.0,110480.0,48708.0,47060.0,6001.0,5000.0,5060,2000.0,3000.0,5000.0
50000,1,2,2,26,2,2,2,2,2,2,32976.0,34154.0,33311.0,35246.0,34548.0,36910.0,2000.0,0.0,2800,0.0,3100.0,0.0
230000,0,1,2,29,-2,-2,-1,-1,-2,-2,20517.0,12883.0,10867.0,10100.0,3068.0,21064.0,12903.0,10880.0,10125,3076.0,21162.0,3224.0
440000,1,1,2,43,0,0,0,0,0,0,58108.0,51013.0,48337.0,49532.0,53714.0,56818.0,2400.0,3000.0,2000,5000.0,4000.0,4000.0
200000,1,1,2,33,-1,-2,-1,-1,-1,-2,-115.26164623552675,-115.26164623552675,46.140419742937866,46.140419742937866,-18.62492880174696,-232.23695558070767,0.0,170.43512774917053,0,0.0,0.0,0.0
30000,0,1,2,26,0,0,0,0,0,0,30359.983281371628,29249.84745438401,29925.28841027636,29794.510108780265,27326.25749550559,27826.760525051024,1472.7250535314022,1559.824269812187,2018,1003.6366595291464,995.562136187228,4423.673595718044
50000,1,2,2,30,2,2,1,1,2,2,29068.18591039405,30138.28972876256,31043.841156612183,31854.883958958573,32204.51165683584,32012.854270291948,1845.1038183685064,1663.1823977268134,1571,1268.9266896425509,1165.3489884510534,1415.066285022972
160000,1,3,1,57,-1,-1,-1,-1,-1,-1,390.0,390.0,390.0,390.0,390.0,390.0,390.0,390.0,390,390.0,390.0,390.0
30000,0,2,2,25,-1,2,2,0,0,0,4471.0,5747.0,5509.0,6260.0,7654.0,8522.0,1500.0,0.0,1000,1500.0,1000.0,800.0
500000,0,1,1,34,-2,-2,-2,-2,-2,-2,13000.0,13000.0,13000.0,13000.0,13000.0,13000.0,13000.0,13000.0,13000,13000.0,13000.0,13000.0
70000,1,1,2,31,1,2,2,2,0,0,23633.0,22955.0,26574.0,25804.0,27454.0,25447.0,0.0,4000.0,0,2000.0,1000.0,1000.0
20000,0,2,1,27,0,0,-1,-1,-2,-2,7286.0,2160.0,780.0,0.0,0.0,0.0,1006.0,780.0,0,0.0,0.0,0.0
30000,0,2,2,22,2,1,1,1,1,2,9076.47937235524,10402.690500443932,10574.207327744076,16756.03447082481,17854.328925717055,17843.4848378002,1631.8922060284078,527.5688241136314,6492,1633.3646372042942,527.5688241136314,395.67661808522354
60000,1,3,2,29,0,0,0,0,0,0,4262.0,11674.0,6281.0,7920.0,8472.0,8735.0,7662.0,1269.0,1908,1000.0,727.0,0.0
80000,1,2,1,37,0,0,0,0,0,0,81276.42924372437,79479.29318019866,79445.77209934301,79392.37552309791,80148.6471267928,79661.38702659623,3136.4321334531764,3222.529612534433,4520,3778.776337473974,3047.309445184486,1489.3714224745509
50000,1,1,1,35,0,0,0,0,0,0,40730.0,41283.0,28134.0,29208.0,7778.0,9790.0,4069.0,1500.0,1500,0.0,5000.0,0.0
480000,1,2,1,31,0,0,0,0,0,0,55346.0,58411.0,58883.0,59452.0,61168.0,56931.0,4000.0,3000.0,3000,3000.0,3000.0,3000.0
30000,0,2,1,33,2,2,2,2,2,2,15563.805893284883,15031.26338164476,17210.30834634622,16646.737493612683,18003.71268323739,17506.951629617193,0.0,2732.417429781093,0,1854.7283065512167,0.0,812.9036343447185
90000,0,3,2,25,-1,-1,-1,0,-1,-2,1252.1422315389095,4361.026559861462,1194.9124948324193,260.65168948896417,0.0,0.0,4369.617174496438,1194.9124948324193,0,0.0,0.0,0.0
50000,1,2,1,45,0,0,0,-1,-1,-2,28708.3512358471,29156.31594624947,0.0,0.2940799802773028,0.0,0.0,1002.9407998027732,0.0,0,0.0,0.0,0.0
400000,0,1,1,55,-1,-1,-1,-1,0,0,153951.0,193159.0,72201.0,199209.0,179290.0,9780.0,66522.17999999854,72356.0,70000,411.0,0.0,82619.04999999935
70371,1,1,2,39,1,2,0,0,0,1,45458.186809071405,44522.76063379796,45462.46252777834,48740.71362051935,53482.34981085016,52822.67801397211,74.26886043710488,1685.0147471175333,4037,3907.163924453619,2039.204719077611,2378.245265049052
20000,0,2,1,40,0,0,0,0,-1,-1,10470.0,10186.0,9936.0,10790.0,230.0,-160.0,1145.0,1546.0,1400,390.0,73.0,19371.0
410000,0,1,1,34,1,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,3996.0
30000,0,3,1,33,2,1,1,1,1,2,23630.47214132545,24892.35443199546,24687.98695994517,24195.168739962093,25965.90001744183,25540.20986785527,1952.8775329756816,1060.3167577911272,157,2184.292510991894,141.3674010729543,927.2176209108336
180000,1,1,1,46,0,0,0,0,0,0,178517.0,130975.0,135592.0,107315.0,56274.0,57608.0,5000.0,7000.0,5200,2000.0,2060.0,2000.0
30000,1,3,1,47,0,0,2,0,0,-2,27609.0,30791.0,29913.0,30461.0,0.0,0.0,3630.0,0.0,1300,0.0,0.0,0.0
500000,1,1,2,36,0,0,0,0,0,0,192325.0,68891.0,71564.0,32968.0,37541.0,42064.0,4000.0,4000.0,3000,5000.0,5000.0,3000.0
73422,1,2,1,38,0,0,0,0,0,0,66655.36093644031,68316.49923013424,69881.203857052,109836.85381801688,68128.25180843915,20019.98888976964,5197.33206640854,3363.1094218780536,1416,5815.086617231774,609.0717783581689,1171.1132226524333
280000,1,2,2,26,0,-1,-1,-1,-1,-2,51951.0,25360.0,6183.0,261.0,-91.0,-91.0,25486.0,6213.0,262,0.0,0.0,18342.0
260000,0,2,1,43,-2,-2,-2,-2,-2,-2,690.0,2500.0,0.0,0.0,0.0,0.0,2500.0,0.0,0,0.0,0.0,0.0
360000,1,1,1,44,0,0,0,0,0,0,333549.0,337495.28,325030.38999999897,304997.27,140386.0,144042.0,15047.0,15000.0,14000,5008.0,10055.0,30015.0
113645,1,1,1,32,2,2,2,2,2,2,96333.8411693875,98608.78318125242,99901.41481637578,101044.22107090008,103282.10681696946,101461.08627351052,4698.972827053323,3809.371047167276,3682,4000.0,0.0,9308.98547611804
120000,1,2,1,34,2,2,2,2,2,2,115040.0,117371.0,119044.0,120086.0,120662.0,118345.0,6000.0,5600.0,4500,4300.0,0.0,4800.0
20000,1,3,3,46,0,0,0,0,0,-2,15523.0,17264.0,18325.0,15680.0,0.0,0.0,2000.0,1500.0,500,0.0,0.0,0.0
240000,0,1,1,41,-1,-1,-1,-1,-1,-1,764.6664229224084,676.9014755921518,1250.369490684286,677.4419732501085,1193.0767389408682,655.1815340907737,679.6039638819356,1253.0719789740697,679,1195.238729572695,655.1815340907737,1731.2101697719047
200000,1,2,1,41,-2,-2,-2,-2,-2,-2,23025.0,22369.0,23344.0,23627.0,3977.0,1100.0,0.0,1400.0,1110,1000.0,0.0,1736.0
50000,1,2,2,23,2,2,0,0,0,0,51246.0,49758.0,48456.0,44116.0,21247.0,20066.0,8.0,2401.0,2254,2004.0,704.0,707.0
20000,0,3,1,52,0,0,0,2,0,0,10248.0,11271.0,13513.0,12999.0,14456.0,16313.0,1501.0,2743.0,0,1686.0,2089.0,0.0
280000,0,2,2,38,0,0,0,0,0,0,92579.0,94451.0,96041.0,98301.0,74624.0,75173.0,4300.0,4000.0,4033,3000.0,3300.0,3500.0
170000,0,2,1,51,-1,-1,-1,-1,-1,-1,3953.550282486897,741.9817758954664,269.9211142159874,0.0,872.8829142051576,2291.434664613236,741.9817758954664,269.9211142159874,0,872.8829142051576,2291.434664613236,3661.949682931666
180000,0,2,1,34,2,2,2,2,2,2,95008.0,97088.0,98093.0,99578.0,101828.0,103986.0,4500.0,3500.0,4000,4000.0,4000.0,4000.0
251635,1,2,1,42,1,-1,1,-1,0,0,7450.028753318889,10868.82489409529,6803.4844979654445,120047.3789330432,112587.0985025876,113715.143555537,6736.982322311438,3469.8277143816413,70000,5495.663234064023,7089.688379040988,3686.3386902926304
200000,0,1,1,40,1,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
210000,1,1,1,50,1,-2,-2,-2,-2,-1,0.0,0.0,0.0,0.0,0.0,484.0,0.0,0.0,0,0.0,484.0,0.0
310000,0,1,2,39,0,0,0,0,0,0,300500.0,265766.0,245458.0,249435.0,240521.0,246525.0,11027.0,10500.0,14000,10000.0,10000.0,10000.0
240000,0,2,1,53,0,0,0,0,2,0,135322.0,100522.0,84626.0,76205.0,46771.0,35207.0,4531.0,3728.0,3612,0.0,1100.0,2000.0
80000,0,2,2,42,0,0,0,0,0,0,42656.0,39657.0,30297.0,30633.0,31190.0,30905.0,1519.0,2000.0,2000,1312.0,3200.0,1200.0
100000,1,3,2,30,0,0,0,0,0,0,46675.0,46567.0,46638.0,46454.0,46262.0,47823.0,1800.0,2000.0,1700,1683.0,3500.0,1500.0
252389,1,1,1,30,0,0,0,0,0,0,173729.42229733415,182339.81795938345,186709.66880598,190108.13870349937,194781.81298887343,197897.74876279687,12974.382483296878,7610.247006681248,9306,9283.074102004375,7108.819760534499,7761.024700668125
10000,1,2,2,24,1,2,0,0,0,2,5378.0,5146.0,6205.0,7139.0,7918.0,7646.0,0.0,1300.0,1200,900.0,0.0,700.0
100000,1,1,1,46,2,3,1,1,0,0,101625.19569821368,100872.83988710507,98550.05454059067,97451.1476145104,94830.1408047514,95831.26130466277,1721.970830089601,1893.31028106493,2041,1786.6233442241182,3535.8707594552457,3461.816177385566
50000,1,2,1,30,0,0,0,0,0,0,50131.29329017963,49680.908952697166,48880.28125842352,49598.74373687399,49663.95806871345,49562.18367214343,1995.777608852089,2001.601938810552,2679,1868.647871148048,1730.633358672187,2178.4850788380604
200000,1,1,1,49,-1,-1,0,-1,-1,-1,256.07393408967414,540.6988893783972,482.14185604279874,258.8822312567937,349.68383966032616,614.4590119463319,541.2308398505439,483.2057569870922,259,350.2157901324729,614.9909624184786,0.5319504721467401
50000,1,3,2,34,0,0,0,2,0,0,9110.0,10454.0,12274.0,11780.0,14578.0,18309.0,1500.0,2000.0,0,3000.0,4000.0,0.0
70000,0,2,2,34,2,0,0,0,0,0,71332.0,71122.0,70012.0,66541.0,31609.0,31259.0,2744.0,3239.0,3405,1085.0,1102.0,1155.0
50000,1,3,1,45,3,2,1,0,0,0,50066.9258903963,48987.44144434001,48573.97266239121,49265.86586425555,49602.73330915564,48609.94313514832,0.0,587.2795823247691,1970,1295.6952697005213,1293.6397911623844,2003.5236774939483
180000,0,1,2,24,-1,-1,2,0,0,-2,14670.0,22087.0,21282.0,10200.0,0.0,0.0,37867.0,0.0,200,0.0,0.0,0.0
30000,1,2,1,23,1,1,1,1,2,2,28761.56247413769,29648.716427662017,29248.459334245264,31044.530194166677,31469.60168567001,30325.24485973525,1800.0,788.1137282929454,2854,1483.4194911310192,0.0,1038.3936437917134
130000,1,1,2,29,0,0,-1,-1,2,0,9700.0,0.0,72.0,10458.0,10149.0,11805.0,0.0,72.0,10458,0.0,2000.0,1230.0
240000,0,1,1,36,0,2,0,0,-1,-1,1355.8728607337996,1154.0409086770997,1154.0409086770997,201.83195205669983,201.83195205669983,201.83195205669983,0.0,201.83195205669983,201,201.83195205669983,201.83195205669983,440.1917727371583
